dbo,spCONEJESelPorProceso,DEVSIEWEB
dbo,spCONEJEUpdModuloContable,DEVSIEWEB
dbo,spCONEMPInsGuardarDatosContacto,DEVSIEWEB
dbo,spCONEMPSelConsultarDatosContacto,DEVSIEWEB
dbo,spCONEMPSelDatosPorID,DEVSIEWEB
dbo,spCONEMPUpdModificarDatosContacto,DEVSIEWEB
dbo,spCONIMPDelContratistaImpuestos,DEVSIEWEB
dbo,spCONIMPInsContratistaImpuestos,DEVSIEWEB
dbo,SpCONMENSelNoticiaRegional,DEVSIEWEB
dbo,SpCONMODFREInsControlModFrecuentes,DEVSIEWEB
dbo,SpCONMODFREInsModFrecuentes,DEVSIEWEB
dbo,SpCONMODFREInsOperaciones,DEVSIEWEB
dbo,spCONMODFREUpdCredencial,DEVSIEWEB
dbo,spCONPRESelInformacionGeneral,DEVSIEWEB
dbo,spCONPROSelConsultarProyectosContacto,DEVSIEWEB
dbo,SpCONPROSelPorCorresponsal,DEVSIEWEB
dbo,spCONPROTESDelConfi,DEVSIEWEB
dbo,spCONPROTESInsConfi,DEVSIEWEB
dbo,spCONPROTESSelConfi,DEVSIEWEB
dbo,spCONPROTESSelValidTarifa,DEVSIEWEB
dbo,spCONPROTESUpdConfi,DEVSIEWEB
dbo,SpCONPROUpdVincularConvenioProyecto,DEVSIEWEB
dbo,spCONREDPSSelConfiguracionRedPS,DEVSIEWEB
dbo,spCONREIInsGuardarDatosControl,DEVSIEWEB
dbo,spCONREIInsGuardarDatosControlWebLive,DEVSIEWEB
dbo,spCONREISelConsultarDatosControlReimpresion,DEVSIEWEB
dbo,spCONREISelDatosControl,DEVSIEWEB
dbo,spCONREIUpdDatosControl,DEVSIEWEB
dbo,spCONSALCLISelProductosClienteConciliacion,DEVSIEWEB
dbo,spCONSDelEliminarConsEfectyPago,DEVSIEWEB
dbo,spCONSelCondicionPAP,DEVSIEWEB
dbo,spCONSelConsultarDatosContratistaxCodigoPS,DEVSIEWEB
dbo,spCONSelContador,DEVSIEWEB
dbo,SpCONSelContratistasActivos,DEVSIEWEB
dbo,spCONSelContratistasRed,DEVSIEWEB
dbo,spCONSelContratistasSOA,DEVSIEWEB
dbo,SpCONSelConveniosCB,DEVSIEWEB
dbo,SpCONSelConveniosFiltroCB,DEVSIEWEB
dbo,SpCONSelProyectosAsociados,DEVSIEWEB
dbo,spCONSINCACSelDependenciaTabla,DEVSIEWEB
dbo,spCONSINCACSelTablaPorNombre,DEVSIEWEB
dbo,spCONSINCACSelTablas,DEVSIEWEB
dbo,spCONSUBDelContratistaSubClasTrib,DEVSIEWEB
dbo,spCONSUBInsContratistaSubClasTrib,DEVSIEWEB
dbo,spCONTORECInsValidarTope,DEVSIEWEB
dbo,spCONTPROYselClienteXTipoCliente,DEVSIEWEB
dbo,spCONUpdCondicionPAP,DEVSIEWEB
dbo,SpCONUpdEstadoConvenio,DEVSIEWEB
dbo,spCONUpdGuardarInformacionContratista,DEVSIEWEB
dbo,spCONUpdInsTopes,DEVSIEWEB
dbo,spCONVALISinsNuevoProceso,DEVSIEWEB
dbo,spCORCLISelComprobarConfMonitorIntegraciones,DEVSIEWEB
dbo,spCORCLISelConsultarCorreosConfMonitorIntegraciones,DEVSIEWEB
dbo,spCORCLISelCorreoClienteinterno,DEVSIEWEB
dbo,spCORCLIUpdGuardarCorreosMonitorIntegradores,DEVSIEWEB
dbo,spCORRCLIINTDELCorreosclienteInterno,DEVSIEWEB
dbo,spCORRCLIINTINSCorreosclienteInterno,DEVSIEWEB
dbo,spCORRCLIINTSelConsultarCorreoClienteInterno,DEVSIEWEB
dbo,spCORRCLIINTUPDCorreosclienteInterno,DEVSIEWEB
dbo,spCORSelConsultarCorresponsales,DEVSIEWEB
dbo,spCORSelCorresponsalPorId,DEVSIEWEB
dbo,spCORSelExisteCuentaCompensadora,DEVSIEWEB
dbo,SpCredSelAdministrarVersionLive,DEVSIEWEB
dbo,spCREDUpdActualizarIDCajaPS,DEVSIEWEB
dbo,SpCredUpdAdmVersionLive,DEVSIEWEB
dbo,SpCredUpdBdLocales,DEVSIEWEB
dbo,spCredUpdMenuDG,DEVSIEWEB
dbo,spCRESelCajasSincroInactiva,DEVSIEWEB
dbo,spCRESelSincronizaCache,DEVSIEWEB
