┌─────────┬───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┬───────────────────────────────────────────────────────────────┐
│ (index) │ file                                                                                                                          │ storedProcedureName                                           │
│ 2785    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCArchivoPlanoCnsCargarDetalle'                           │
│ 2786    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCBANCUESelConsultarCuentaBanco'                          │
│ 2787    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCTOTSelArchivosCnsPendientes'                            │
│ 2788    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCDETSelConsignacionesPendientesBanco'                    │
│ 2789    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCTOTDelArchivoPlanoCns'                                  │
│ 2790    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCArchivoPlanoCnsValidar'                                 │
│ 2791    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCTOTUpdArchivoPlanoCns'                                  │
│ 2792    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCSelPreaprobacionPendientesCns'                          │
│ 2793    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCSelPreaprobacionPendientesCnssinPs'                     │
│ 2794    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCDETUpdAprobacionRegistrosPrevalidados'                  │
│ 2795    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCSelConsignacionesPendientesMdc'                         │
│ 2796    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCValidacion_E5'                                          │
│ 2797    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCDETUpdActualizarRegistroConsignacion'                   │
│ 2798    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spModFre_AprobarConsignaciones'                              │
│ 2799    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spREGUSUSelConsultarCorreo'                                  │
│ 2800    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCTOTARCPLACNSINTSelExiste'                               │
│ 2801    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCTOTARCPLACNSINTSelConsultarCuentaPorFecha'              │
│ 2802    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCTOTARCPLACNSINTInsCargarTotales'                        │
│ 2803    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCDETARCPLACNSINTInsCargarDetalle'                        │
│ 2804    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCTOTARCPLACNSINTSelArchivosCnsPendientesIntegraciones'   │
│ 2805    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCDETARCPLACNSINTUpdValidarIntegracion'                   │
│ 2806    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCTOTARCPLACNSINTUpdArchivoPlanoCnsControlIntegracion'    │
│ 2807    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCTOTARCPLACNSINTDelArchivoPlanoCnsIntegraciones'         │
│ 2808    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCDETARCPLACNSINTSelRegistrosPendientesValidacion'        │
│ 2809    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCDETARCPLACNSINTSelRegistrosProcesadosValidacion'        │
│ 2810    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCDETARCPLACNSINTUpdFechaRecaudoArchivo'                  │
│ 2811    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCDETARCPLACNSINTUpdDetalleRegistroArchivo'               │
│ 2812    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCDETARCPLACNSINTDelDetalleRegistroArchivo'               │
│ 2813    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoConsignaciones.cs'                                         │ 'spMDCTOTARCPLACNSSelInconsistenciasConsignaciones'           │
│ 2814    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoDispersionPagosCorresponsal.cs'                            │ 'spPROSelCorresponsalias'                                     │
│ 2815    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoDispersionPagosCorresponsal.cs'                            │ 'spDISPAGCORSelRegistros'                                     │
│ 2816    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoDispersionPagosCorresponsal.cs'                            │ 'spDETDISPAGCORSelDetallePagos'                               │
│ 2817    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoDispersionPagosCorresponsal.cs'                            │ 'spRELCAMDISPAGSelCamposCorresponsal'                         │
│ 2818    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoDispersionPagosCorresponsal.cs'                            │ 'spPROCORPUNSelTopes'                                         │
│ 2819    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoDispersionPagosCorresponsal.cs'                            │ 'spDISPAGCORSelArchivos'                                      │
│ 2820    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoDispersionPagosCorresponsal.cs'                            │ 'spDISPAGCORInsCargarArchivoConsolidado'                      │
│ 2821    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoDispersionPagosCorresponsal.cs'                            │ 'spDETDISPAGCORInsCargarArchivoDetalle'                       │
│ 2822    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoDispersionPagosCorresponsal.cs'                            │ 'spDETDISPAGCORSelInformacionPorId'                           │
│ 2823    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoDispersionPagosCorresponsal.cs'                            │ 'spAPRLOTCORSelAprobaciones'                                  │
│ 2824    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoDispersionPagosCorresponsal.cs'                            │ 'spDETDISPAGCORSelDetalleDispersionPagos'                     │
│ 2825    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoDispersionPagosCorresponsal.cs'                            │ 'spDISPAGCORSelArchivosPorAprobar'                            │
│ 2826    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoDispersionPagosCorresponsal.cs'                            │ 'spDETDISPAGCORSelDetallePagos'                               │
│ 2827    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoDispersionPagosCorresponsal.cs'                            │ 'spUSUGRUSelCorreosUsuarios'                                  │
│ 2828    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoDispersionPagosCorresponsal.cs'                            │ 'spMONDISPAGCORUpdMonitorDispersionPagos'                     │
│ 2829    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoDispersionPagosCorresponsal.cs'                            │ 'spDETAPRLOTCORSelObligatorios'                               │
│ 2830    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoDispersionPagosCorresponsal.cs'                            │ 'spAPRLOTCORInsAprobacion'                                    │
│ 2831    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoEfectyPagos.cs'                                            │ 'spSelConsignaciones'                                         │
│ 2832    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoEfectyPagos.cs'                                            │ 'spCONSDelEliminarConsEfectyPago'                             │
│ 2833    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoEfectyPagos.cs'                                            │ 'spMOVSelConsultarInfoEfectyPagos'                            │
│ 2834    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoEfectyPagos.cs'                                            │ 'spMOVSelConsultarInfoEfectyPagos'                            │
│ 2835    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoEfectyPagos.cs'                                            │ 'spMOVUpdAnularEfectyPagos'                                   │
│ 2836    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoEfectyPagos.cs'                                            │ 'spMOVUpdAnularEfectyPagos'                                   │
│ 2837    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoEfectyPagos.cs'                                            │ 'spMOVUpdAnularEfectyPagosMultiple'                           │
│ 2838    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoEfectyPagos.cs'                                            │ 'spMOVSelConsultarEfectyPagosMultiple'                        │
│ 2839    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoGiroEmpresarial.cs'                                        │ 'spESTSelConsultarEstadosClienteEmpresarial'                  │
│ 2840    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoGiroEmpresarial.cs'                                        │ 'spTIPRECSelCausaldeRechazo'                                  │
│ 2841    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoGiroEmpresarial.cs'                                        │ 'spCLISelConsultarClientesGiroEmpresarial'                    │
│ 2842    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoGiroEmpresarial.cs'                                        │ 'spCLIUpdActualizarEstadosCliente'                            │
│ 2843    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoGiroEmpresarial.cs'                                        │ 'spGIREMPSelConsultarArchivosGiroEmpresarial'                 │
│ 2844    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoGiroEmpresarial.cs'                                        │ 'spGIREMPSelConsultarDatosArchivo'                            │
│ 2845    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoGiroEmpresarial.cs'                                        │ 'spDOCCARSelDocCargadosGiroempresarial'                       │
│ 2846    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoGiroEmpresarial.cs'                                        │ 'spDOCCARGUpdEstadoDocumentos'                                │
│ 2847    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoGiroEmpresarial.cs'                                        │ 'spGIREMPUpdDescuentoArchivo'                                 │
│ 2848    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoGiroEmpresarial.cs'                                        │ 'spGIREMPDESSelConsultarRemitentesGiro'                       │
│ 2849    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoGiroEmpresarial.cs'                                        │ 'spGIREMPDESUpdValidarArchivo'                                │
│ 2850    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoGiroEmpresarial.cs'                                        │ 'SpLnCOMSelParametriosGenerales'                              │
│ 2851    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoGiroEmpresarial.cs'                                        │ 'spGIREMPDESSelConsultarDatosGiro'                            │
│ 2852    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoGiroEmpresarial.cs'                                        │ 'spGIREMPUpdProcesarArchivo'                                  │
│ 2853    │ 'C:\\Dev\\Efecty.WebLive20\\WebLive20.AccesoDatos\\Operaciones\\DaoGiroEmpresarial.cs'                                        │ 'spGIREMPUpdEnProcesoArchivo'                                 │
